,ilkid,year,firstname,lastname,team,leag,gp,minutes,pts,oreb,dreb,reb,asts,stl,blk,turnover,pf,fga,fgm,fta,ftm,tpa,tpm,count,gp_cumsum,avg_gp,minutes_cumsum,avg_minutes,pts_cumsum,avg_pts,oreb_cumsum,avg_oreb,dreb_cumsum,avg_dreb,reb_cumsum,avg_reb,asts_cumsum,avg_asts,stl_cumsum,avg_stl,blk_cumsum,avg_blk,turnover_cumsum,avg_turnover,pf_cumsum,avg_pf,fga_cumsum,avg_fga,fgm_cumsum,avg_fgm,fta_cumsum,avg_fta,ftm_cumsum,avg_ftm,tpa_cumsum,avg_tpa,tpm_cumsum,avg_tpm
14445,CEBALCE01,1996,Cedric,Ceballos,TOT,N,50,28.52,14.58,2.04,4.56,6.6,1.28,0.66,0.46,1.7,2.26,12.34,5.64,3.72,2.78,2.04,0.52,4,178,44.5,124.4,31.1,61.870000000000005,15.467500000000001,8.35,2.0875,18.36,4.59,26.689999999999998,6.672499999999999,5.859999999999999,1.4649999999999999,3.16,0.79,1.8900000000000001,0.47250000000000003,7.58,1.895,8.73,2.1825,50.85,12.7125,23.97,5.9925,14.91,3.7275,11.62,2.905,8.95,2.2375,2.29,0.5725
14446,CHAMBTO01,1996,Tom,Chambers,CHA,N,12,6.92,1.58,0.25,0.92,1.17,0.33,0.08,0.0,0.75,1.17,2.58,0.58,0.33,0.25,0.25,0.17,1,12,12.0,6.92,6.92,1.58,1.58,0.25,0.25,0.92,0.92,1.17,1.17,0.33,0.33,0.08,0.08,0.0,0.0,0.75,0.75,1.17,1.17,2.58,2.58,0.58,0.58,0.33,0.33,0.25,0.25,0.25,0.25,0.17,0.17
14440,CASSESA01,1996,Sam,Cassell,PHO,N,22,24.5,14.77,0.55,1.73,2.27,4.5,1.05,0.27,2.73,3.0,10.95,4.55,5.64,4.82,2.82,0.86,5,183,36.6,138.83,27.766000000000002,76.8,15.36,3.95,0.79,11.09,2.218,15.02,3.004,24.1,4.82,5.8500000000000005,1.1700000000000002,1.33,0.266,13.52,2.7039999999999997,15.74,3.148,61.28,12.256,26.45,5.29,20.89,4.178,17.55,3.5100000000000002,18.33,3.6659999999999995,6.37,1.274
14432,CALDWAD01,1996,Adrian,Caldwell,TOT,N,45,12.64,2.24,1.29,2.42,3.71,0.27,0.36,0.18,0.62,1.93,2.04,0.89,1.11,0.47,0.04,0.0,2,96,48.0,19.05,9.525,4.4,2.2,2.11,1.055,3.75,1.875,5.87,2.935,0.39,0.195,0.54,0.27,0.28,0.14,1.31,0.655,3.36,1.68,3.67,1.835,1.79,0.895,1.82,0.91,0.82,0.41,0.04,0.02,0.0,0.0
14466,CURRYMI01,1996,Michael,Curry,DET,N,81,15.02,3.93,0.28,1.19,1.47,0.53,0.38,0.15,0.35,1.58,2.73,1.22,1.33,1.2,0.95,0.28,4,173,43.25,57.11,14.2775,15.42,3.855,1.88,0.47,4.390000000000001,1.0975000000000001,6.27,1.5675,1.95,0.4875,1.6600000000000001,0.41500000000000004,0.24,0.06,1.6300000000000001,0.40750000000000003,6.35,1.5875,11.91,2.9775,5.12,1.28,4.890000000000001,1.2225000000000001,3.98,0.995,3.92,0.98,1.2,0.3
14468,DANIELL01,1996,Lloyd,Daniels,SAC,N,5,5.6,1.2,0.2,0.6,0.8,0.2,0.2,0.0,0.6,0.8,3.2,0.4,0.0,0.0,2.2,0.4,1,5,5.0,5.6,5.6,1.2,1.2,0.2,0.2,0.6,0.6,0.8,0.8,0.2,0.2,0.2,0.2,0.0,0.0,0.6,0.6,0.8,0.8,3.2,3.2,0.4,0.4,0.0,0.0,0.0,0.0,2.2,2.2,0.4,0.4
14487,DEMPSDE01,1996,Dell,Demps,ORL,N,2,5.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.5,0.0,1.0,1.0,0.5,0.0,2,18,9.0,10.440000000000001,5.220000000000001,4.3100000000000005,2.1550000000000002,0.12,0.06,0.44,0.22,0.56,0.28,0.5,0.25,0.69,0.345,0.06,0.03,0.75,0.375,1.12,0.56,3.56,1.78,1.19,0.595,2.06,1.03,1.88,0.94,0.62,0.31,0.06,0.03
14488,DIVACVL01,1996,Vlade,Divac,CHA,N,81,35.06,12.64,2.98,5.98,8.95,3.72,1.27,2.22,2.38,3.42,10.46,5.16,3.2,2.19,0.58,0.14,2,160,80.0,66.33,33.165,25.55,12.775,5.49,2.745,12.07,6.035,17.54,8.77,7.02,3.51,2.23,1.115,3.88,1.94,4.9,2.45,6.890000000000001,3.4450000000000003,20.68,10.34,10.4,5.2,6.93,3.465,4.58,2.29,0.8099999999999999,0.40499999999999997,0.18000000000000002,0.09000000000000001
14489,DJORDAL01,1996,Aleksi,Djordjevic,POR,N,8,7.62,3.12,0.12,0.5,0.62,0.62,0.0,0.0,0.62,0.38,2.0,1.0,0.62,0.5,0.88,0.62,1,8,8.0,7.62,7.62,3.12,3.12,0.12,0.12,0.5,0.5,0.62,0.62,0.62,0.62,0.0,0.0,0.0,0.0,0.62,0.62,0.38,0.38,2.0,2.0,1.0,1.0,0.62,0.62,0.5,0.5,0.88,0.88,0.62,0.62
14490,DOUGLSH01,1996,Sherman,Douglas,MIL,N,79,29.32,9.67,0.72,1.72,2.44,5.41,0.99,0.13,1.94,2.38,7.72,3.87,2.16,1.44,1.44,0.48,4,237,59.25,112.72999999999999,28.182499999999997,42.22,10.555,2.73,0.6825,6.57,1.6425,9.299999999999999,2.3249999999999997,20.58,5.145,2.87,0.7175,0.26,0.065,9.69,2.4225,8.17,2.0425,33.5,8.375,16.32,4.08,11.52,2.88,7.93,1.9825,5.02,1.255,1.66,0.415
14491,DREILGR01,1996,Greg,Dreiling,DAL,N,40,9.72,2.0,0.48,1.42,1.9,0.28,0.2,0.18,0.22,1.62,1.85,0.85,0.68,0.28,0.02,0.02,1,40,40.0,9.72,9.72,2.0,2.0,0.48,0.48,1.42,1.42,1.9,1.9,0.28,0.28,0.2,0.2,0.18,0.18,0.22,0.22,1.62,1.62,1.85,1.85,0.85,0.85,0.68,0.68,0.28,0.28,0.02,0.02,0.02,0.02
14492,DREXLCL01,1996,Clyde,Drexler,HOU,N,62,36.63,17.97,1.9,4.11,6.02,5.71,1.92,0.58,2.52,2.44,14.5,6.4,4.32,3.24,5.4,1.92,2,114,57.0,75.03,37.515,37.3,18.65,3.77,1.885,9.42,4.71,13.19,6.595,11.52,5.76,3.94,1.97,1.04,0.52,5.1,2.55,5.38,2.69,29.189999999999998,14.594999999999999,12.77,6.385,10.82,5.41,8.34,4.17,9.92,4.96,3.42,1.71
14486,DELNEVI01,1996,Vinny,Delnegro,SAS,N,72,31.15,12.31,0.54,2.38,2.92,3.21,0.82,0.1,1.28,1.82,10.85,5.07,1.79,1.56,1.94,0.61,2,154,77.0,64.88,32.44,26.83,13.415,0.98,0.49,5.26,2.63,6.24,3.12,7.05,3.525,1.8599999999999999,0.9299999999999999,0.17,0.085,2.5,1.25,3.84,1.92,22.58,11.29,10.9,5.45,4.4,2.2,3.73,1.865,3.77,1.885,1.31,0.655
14493,DRIGGNA01,1996,Nate,Driggers,BOS,N,15,8.8,2.4,0.8,0.67,1.47,0.4,0.2,0.13,0.4,0.67,2.87,0.87,0.93,0.67,0.6,0.0,1,15,15.0,8.8,8.8,2.4,2.4,0.8,0.8,0.67,0.67,1.47,1.47,0.4,0.4,0.2,0.2,0.13,0.13,0.4,0.4,0.67,0.67,2.87,2.87,0.87,0.87,0.93,0.93,0.67,0.67,0.6,0.6,0.0,0.0
14495,DUDLECH02,1996,Chris,Dudley,POR,N,81,22.72,3.91,2.52,4.8,7.32,0.53,0.48,1.19,0.99,3.02,3.62,1.56,1.69,0.8,0.0,0.0,2,161,80.5,46.769999999999996,23.384999999999998,8.96,4.48,5.51,2.755,10.809999999999999,5.404999999999999,16.32,8.16,0.99,0.495,0.99,0.495,2.44,1.22,1.98,0.99,6.16,3.08,8.09,4.045,3.58,1.79,3.65,1.825,1.8,0.9,0.01,0.005,0.0,0.0
14496,DUMARJO01,1996,Joe,Dumars,DET,N,79,37.0,14.66,0.48,1.94,2.42,4.03,0.72,0.01,1.62,1.23,11.08,4.87,3.24,2.81,4.86,2.1,2,146,73.0,69.72999999999999,34.864999999999995,26.5,13.25,0.8999999999999999,0.44999999999999996,3.58,1.79,4.48,2.24,7.99,3.995,1.3599999999999999,0.6799999999999999,0.05,0.025,3.0700000000000003,1.5350000000000001,2.81,1.405,20.009999999999998,10.004999999999999,8.68,4.34,6.18,3.09,5.23,2.615,9.31,4.655,3.91,1.955
14497,DUMASTO01,1996,Tony,Dumas,TOT,N,24,11.58,3.58,0.12,0.54,0.67,1.04,0.42,0.08,0.67,1.88,4.0,1.38,1.04,0.67,1.17,0.17,2,91,45.5,30.740000000000002,15.370000000000001,15.16,7.58,0.99,0.495,1.3900000000000001,0.6950000000000001,2.39,1.195,2.52,1.26,1.05,0.525,0.27,0.135,1.8199999999999998,0.9099999999999999,3.79,1.895,13.78,6.89,5.47,2.735,4.88,2.44,2.9699999999999998,1.4849999999999999,4.26,2.13,1.27,0.635
14498,DUMASTO01,1996,Tony,Dumas,PHO,N,6,8.5,2.33,0.0,0.33,0.33,0.5,0.0,0.17,0.17,1.5,3.17,1.0,0.33,0.17,0.67,0.17,3,97,32.333333333333336,39.24,13.08,17.490000000000002,5.830000000000001,0.99,0.33,1.72,0.5733333333333334,2.72,0.9066666666666667,3.02,1.0066666666666666,1.05,0.35000000000000003,0.44,0.14666666666666667,1.99,0.6633333333333333,5.29,1.7633333333333334,16.95,5.6499999999999995,6.47,2.1566666666666667,5.21,1.7366666666666666,3.1399999999999997,1.0466666666666666,4.93,1.6433333333333333,1.4400000000000002,0.48000000000000004
14499,DUMASTO01,1996,Tony,Dumas,DAL,N,18,12.61,4.0,0.17,0.61,0.78,1.22,0.56,0.06,0.83,2.0,4.28,1.5,1.28,0.83,1.33,0.17,4,115,28.75,51.85,12.9625,21.490000000000002,5.3725000000000005,1.16,0.29,2.33,0.5825,3.5,0.875,4.24,1.06,1.61,0.4025,0.5,0.125,2.82,0.705,7.29,1.8225,21.23,5.3075,7.97,1.9925,6.49,1.6225,3.9699999999999998,0.9924999999999999,6.26,1.565,1.61,0.4025
14500,EARLAC01,1996,Acie,Earl,TOT,N,47,10.64,4.0,0.74,1.3,2.04,0.43,0.32,0.6,0.74,1.3,3.83,1.43,1.79,1.15,0.11,0.0,2,89,44.5,26.240000000000002,13.120000000000001,11.52,5.76,1.95,0.975,3.16,1.58,5.109999999999999,2.5549999999999997,1.07,0.535,0.75,0.375,1.48,0.74,1.91,0.955,3.04,1.52,10.4,5.2,4.22,2.11,4.5,2.25,3.0999999999999996,1.5499999999999998,0.18,0.09,0.0,0.0
14494,DUCKWKE01,1996,Kevin,Duckworth,LAC,N,26,14.77,4.0,0.88,1.42,2.31,0.62,0.35,0.42,1.27,2.42,3.96,1.73,0.62,0.42,0.15,0.12,2,34,17.0,22.02,11.01,5.12,2.56,1.13,0.565,2.04,1.02,3.19,1.595,0.87,0.435,0.6,0.3,0.42,0.21,1.52,0.76,4.8,2.4,5.71,2.855,2.11,1.055,1.37,0.685,0.8,0.4,0.15,0.075,0.12,0.06
14467,DAMPIER01,1996,Erick,Dampier,IND,N,72,14.61,5.14,1.33,2.75,4.08,0.6,0.26,1.01,1.17,2.12,4.67,1.82,2.33,1.49,0.01,0.01,1,72,72.0,14.61,14.61,5.14,5.14,1.33,1.33,2.75,2.75,4.08,4.08,0.6,0.6,0.26,0.26,1.01,1.01,1.17,1.17,2.12,2.12,4.67,4.67,1.82,1.82,2.33,2.33,1.49,1.49,0.01,0.01,0.01,0.01
14485,DELKTO01,1996,Tony,Delk,CHA,N,61,14.21,5.44,0.51,1.11,1.62,1.62,0.59,0.1,1.11,1.16,4.2,1.95,0.84,0.69,1.84,0.85,1,61,61.0,14.21,14.21,5.44,5.44,0.51,0.51,1.11,1.11,1.62,1.62,1.62,1.62,0.59,0.59,0.1,0.1,1.11,1.11,1.16,1.16,4.2,4.2,1.95,1.95,0.84,0.84,0.69,0.69,1.84,1.84,0.85,0.85
14483,DEHERTE01,1996,Terry,Dehere,LAC,N,73,14.42,6.44,0.21,1.1,1.3,2.16,0.37,0.04,1.32,1.95,5.25,2.03,2.03,1.67,2.19,0.71,2,155,77.5,39.03,19.515,18.830000000000002,9.415000000000001,0.71,0.355,2.34,1.17,3.04,1.52,6.43,3.215,1.03,0.515,0.24000000000000002,0.12000000000000001,3.6500000000000004,1.8250000000000002,4.86,2.43,13.62,6.81,5.869999999999999,2.9349999999999996,6.02,3.01,4.68,2.34,6.04,3.02,2.41,1.205
14469,DANIELL01,1996,Lloyd,Daniels,NJN,N,17,16.59,5.41,1.06,1.24,2.29,1.47,0.53,0.18,0.65,1.71,6.06,2.0,0.35,0.29,3.47,1.12,2,22,11.0,22.189999999999998,11.094999999999999,6.61,3.305,1.26,0.63,1.8399999999999999,0.9199999999999999,3.09,1.545,1.67,0.835,0.73,0.365,0.18,0.09,1.25,0.625,2.51,1.255,9.26,4.63,2.4,1.2,0.35,0.175,0.29,0.145,5.67,2.835,1.52,0.76
14470,DANIELL01,1996,Lloyd,Daniels,TOT,N,22,14.09,4.45,0.86,1.09,1.95,1.18,0.45,0.14,0.64,1.5,5.41,1.64,0.27,0.23,3.18,0.95,3,44,14.666666666666666,36.28,12.093333333333334,11.06,3.686666666666667,2.12,0.7066666666666667,2.93,0.9766666666666667,5.04,1.68,2.8499999999999996,0.9499999999999998,1.18,0.3933333333333333,0.32,0.10666666666666667,1.8900000000000001,0.63,4.01,1.3366666666666667,14.67,4.89,4.04,1.3466666666666667,0.62,0.20666666666666667,0.52,0.17333333333333334,8.850000000000001,2.9500000000000006,2.4699999999999998,0.8233333333333333
14471,DANILPR01,1996,Predrag,Danilovic,DAL,N,13,33.69,16.62,0.62,2.0,2.62,1.92,1.15,0.08,1.69,2.85,13.38,5.62,4.38,3.69,4.62,1.69,2,32,16.0,62.22,31.11,30.04,15.02,1.25,0.625,3.79,1.895,5.04,2.52,4.390000000000001,2.1950000000000003,1.94,0.97,0.24,0.12,3.6399999999999997,1.8199999999999998,5.43,2.715,23.060000000000002,11.530000000000001,9.99,4.995,8.17,4.085,6.58,3.29,8.73,4.365,3.48,1.74
14472,DANILPR01,1996,Predrag,Danilovic,MIA,N,43,31.42,11.3,0.49,1.88,2.37,1.79,0.91,0.19,2.19,2.86,9.21,4.07,2.19,1.7,4.09,1.47,3,75,25.0,93.64,31.213333333333335,41.34,13.780000000000001,1.74,0.58,5.67,1.89,7.41,2.47,6.18,2.06,2.85,0.9500000000000001,0.43,0.14333333333333334,5.83,1.9433333333333334,8.29,2.763333333333333,32.27,10.756666666666668,14.06,4.6866666666666665,10.36,3.453333333333333,8.28,2.76,12.82,4.273333333333333,4.95,1.6500000000000001
14473,DANILPR01,1996,Predrag,Danilovic,TOT,N,56,31.95,12.54,0.52,1.91,2.43,1.82,0.96,0.16,2.07,2.86,10.18,4.43,2.7,2.16,4.21,1.52,4,131,32.75,125.59,31.3975,53.88,13.47,2.26,0.565,7.58,1.895,9.84,2.46,8.0,2.0,3.81,0.9525,0.59,0.1475,7.9,1.975,11.15,2.7875,42.45,10.6125,18.490000000000002,4.6225000000000005,13.06,3.265,10.440000000000001,2.6100000000000003,17.03,4.2575,6.47,1.6175
14474,DAREYI01,1996,Yinka,Dare,NJN,N,41,7.63,1.39,0.85,1.15,2.0,0.07,0.1,0.68,0.51,1.24,1.32,0.46,0.9,0.46,0.0,0.0,2,99,49.5,18.419999999999998,9.209999999999999,4.22,2.11,1.8199999999999998,0.9099999999999999,3.31,1.655,5.12,2.56,0.07,0.035,0.24000000000000002,0.12000000000000001,1.37,0.685,1.75,0.875,3.26,1.63,3.8,1.9,1.55,0.775,1.9700000000000002,0.9850000000000001,1.12,0.56,0.0,0.0,0.0,0.0
14484,DELEBI01,1996,Bison,Dele,CHI,N,9,15.33,7.0,1.56,2.11,3.67,1.33,0.33,0.56,1.22,2.22,7.0,2.89,1.67,1.22,0.0,0.0,2,74,37.0,48.51,24.255,22.83,11.415,3.85,1.925,7.390000000000001,3.6950000000000003,11.24,5.62,3.21,1.605,1.4100000000000001,0.7050000000000001,1.4100000000000001,0.7050000000000001,4.14,2.07,5.7,2.85,18.78,9.39,9.290000000000001,4.6450000000000005,5.78,2.89,4.24,2.12,0.09,0.045,0.02,0.01
14475,DAVISAN01,1996,Antonio,Davis,IND,N,82,28.48,10.46,2.32,4.98,7.29,0.79,0.51,1.02,1.72,3.17,7.82,3.76,4.41,2.94,0.17,0.01,2,164,82.0,53.99,26.995,19.23,9.615,4.609999999999999,2.3049999999999997,8.8,4.4,13.4,6.7,1.31,0.655,0.91,0.455,1.82,0.91,2.7800000000000002,1.3900000000000001,6.1899999999999995,3.0949999999999998,13.7,6.85,6.64,3.32,8.620000000000001,4.3100000000000005,5.9399999999999995,2.9699999999999998,0.19,0.095,0.02,0.01
14477,DAVISDA01,1996,Dale,Davis,IND,N,80,32.36,10.4,3.76,5.89,9.65,0.74,0.75,0.96,1.35,2.91,8.6,4.62,2.69,1.15,0.0,0.0,2,158,79.0,65.91,32.955,20.689999999999998,10.344999999999999,6.99,3.495,11.75,5.875,18.740000000000002,9.370000000000001,1.71,0.855,1.47,0.735,2.4,1.2,2.88,1.44,5.96,2.98,16.28,8.14,8.9,4.45,6.4,3.2,2.88,1.44,0.0,0.0,0.0,0.0
14478,DAVISEM01,1996,Emanual,Davis,HOU,N,13,17.69,5.0,0.15,1.54,1.69,2.0,0.69,0.15,1.31,1.54,4.15,1.85,0.62,0.38,2.08,0.92,1,13,13.0,17.69,17.69,5.0,5.0,0.15,0.15,1.54,1.54,1.69,1.69,2.0,2.0,0.69,0.69,0.15,0.15,1.31,1.31,1.54,1.54,4.15,4.15,1.85,1.85,0.62,0.62,0.38,0.38,2.08,2.08,0.92,0.92
14479,DAVISHU01,1996,Hubert,Davis,TOR,N,36,17.31,5.03,0.31,0.81,1.11,0.94,0.31,0.06,0.58,1.11,5.11,2.06,0.64,0.47,1.94,0.44,2,110,55.0,41.269999999999996,20.634999999999998,15.690000000000001,7.845000000000001,0.78,0.39,2.0,1.0,2.77,1.385,2.33,1.165,0.73,0.365,0.16999999999999998,0.08499999999999999,1.43,0.715,2.7300000000000004,1.3650000000000002,12.760000000000002,6.380000000000001,5.78,2.89,2.38,1.19,1.98,0.99,5.55,2.775,2.16,1.08
14480,DAVISMA01,1996,Mark,Davis,PHI,N,75,22.73,8.52,1.84,2.47,4.31,1.8,1.13,0.41,1.57,3.07,7.13,3.35,2.24,1.51,1.24,0.32,2,132,66.0,32.75,16.375,11.82,5.91,2.8200000000000003,1.4100000000000001,3.68,1.84,6.5,3.25,2.62,1.31,1.8299999999999998,0.9149999999999999,0.8,0.4,2.76,1.38,4.68,2.34,9.74,4.87,4.3100000000000005,2.1550000000000002,4.28,2.14,2.81,1.405,1.47,0.735,0.39,0.195
14481,DAYTO01,1996,Todd,Day,BOS,N,81,28.11,14.52,1.35,2.73,4.07,1.44,1.33,0.59,1.57,2.57,12.32,4.9,4.09,3.16,4.3,1.56,4,239,59.75,95.4,23.85,47.269999999999996,11.817499999999999,4.11,1.0275,8.4,2.1,12.51,3.1275,4.85,1.2125,3.9400000000000004,0.9850000000000001,2.3,0.575,5.71,1.4275,11.59,2.8975,42.05,10.5125,15.33,3.8325,14.65,3.6625,11.82,2.955,15.14,3.785,4.79,1.1975
14482,DECLEAN01,1996,Andrew,Declercq,GSW,N,71,15.0,5.28,1.72,2.48,4.2,0.45,0.46,0.38,1.07,3.23,3.85,2.0,2.13,1.28,0.0,0.0,2,93,46.5,24.23,12.115,7.960000000000001,3.9800000000000004,2.54,1.27,3.4299999999999997,1.7149999999999999,5.970000000000001,2.9850000000000003,0.86,0.43,0.78,0.39,0.61,0.305,1.25,0.625,4.59,2.295,6.12,3.06,3.09,1.545,2.9899999999999998,1.4949999999999999,1.78,0.89,0.05,0.025,0.0,0.0
14476,DAVISBE01,1996,Ben,Davis,PHO,N,20,4.9,1.45,0.6,0.75,1.35,0.0,0.2,0.05,0.15,0.8,1.3,0.5,1.0,0.45,0.0,0.0,1,20,20.0,4.9,4.9,1.45,1.45,0.6,0.6,0.75,0.75,1.35,1.35,0.0,0.0,0.2,0.2,0.05,0.05,0.15,0.15,0.8,0.8,1.3,1.3,0.5,0.5,1.0,1.0,0.45,0.45,0.0,0.0,0.0,0.0
14501,EARLAC01,1996,Acie,Earl,MIL,N,9,4.78,2.89,0.22,1.0,1.22,0.22,0.33,0.11,0.22,0.78,2.56,0.89,1.56,1.11,0.0,0.0,3,98,32.666666666666664,31.02,10.34,14.41,4.803333333333334,2.17,0.7233333333333333,4.16,1.3866666666666667,6.33,2.11,1.29,0.43,1.08,0.36000000000000004,1.59,0.53,2.13,0.71,3.8200000000000003,1.2733333333333334,12.96,4.32,5.11,1.7033333333333334,6.0600000000000005,2.02,4.21,1.4033333333333333,0.18,0.06,0.0,0.0
14431,CALDWAD01,1996,Adrian,Caldwell,PHI,N,27,13.52,2.67,1.41,2.7,4.11,0.26,0.3,0.26,0.59,2.22,2.11,1.11,1.22,0.44,0.0,0.0,3,123,41.0,32.57,10.856666666666667,7.07,2.356666666666667,3.5199999999999996,1.1733333333333331,6.45,2.15,9.98,3.3266666666666667,0.65,0.21666666666666667,0.84,0.27999999999999997,0.54,0.18000000000000002,1.9,0.6333333333333333,5.58,1.86,5.779999999999999,1.9266666666666665,2.9000000000000004,0.9666666666666668,3.04,1.0133333333333334,1.26,0.42,0.04,0.013333333333333334,0.0,0.0
14429,CAGEMI01,1996,Michael,Cage,PHI,N,82,15.21,1.84,1.37,2.54,3.9,0.52,0.59,0.51,0.21,1.44,1.72,0.8,0.5,0.23,0.0,0.0,2,164,82.0,47.300000000000004,23.650000000000002,7.82,3.91,4.88,2.44,7.92,3.96,12.790000000000001,6.3950000000000005,1.17,0.585,1.65,0.825,1.47,0.735,0.87,0.435,4.0600000000000005,2.0300000000000002,6.55,3.275,3.4800000000000004,1.7400000000000002,1.62,0.81,0.84,0.42,0.01,0.005,0.0,0.0
14379,ASKEWVI01,1996,Vincent,Askew,TOT,N,43,19.49,5.56,0.58,1.7,2.28,2.09,0.4,0.14,1.07,2.86,4.33,1.88,2.05,1.63,0.56,0.16,2,112,56.0,44.489999999999995,22.244999999999997,14.02,7.01,1.52,0.76,3.92,1.96,5.4399999999999995,2.7199999999999998,4.449999999999999,2.2249999999999996,1.08,0.54,0.36,0.18,2.46,1.23,5.4399999999999995,2.7199999999999998,10.65,5.325,5.0,2.5,4.41,2.205,3.44,1.72,1.81,0.905,0.58,0.29
14380,ASKINKE01,1996,Keith,Askins,MIA,N,78,22.73,4.92,1.1,2.37,3.47,0.96,0.68,0.24,0.76,2.51,4.09,1.77,0.74,0.5,2.21,0.88,2,153,76.5,48.019999999999996,24.009999999999998,11.030000000000001,5.515000000000001,2.6100000000000003,1.3050000000000002,5.18,2.59,7.790000000000001,3.8950000000000005,2.5700000000000003,1.2850000000000001,1.32,0.66,1.05,0.525,1.85,0.925,6.119999999999999,3.0599999999999996,9.3,4.65,3.86,1.93,1.5,0.75,1.1,0.55,5.37,2.685,2.2,1.1
14381,AUGMOST01,1996,Stacey,Augmon,DET,N,20,14.6,4.5,0.7,1.75,2.45,0.75,0.5,0.5,1.85,1.45,3.85,1.55,2.05,1.4,0.0,0.0,2,97,48.5,44.39,22.195,17.18,8.59,2.48,1.24,3.92,1.96,6.4,3.2,2.5300000000000002,1.2650000000000001,1.88,0.94,0.9,0.45,3.64,1.82,3.8899999999999997,1.9449999999999998,13.43,6.715,6.25,3.125,6.17,3.085,4.66,2.33,0.05,0.025,0.01,0.005
14382,AUGMOST01,1996,Stacey,Augmon,POR,N,40,16.25,4.72,0.82,1.4,2.22,1.02,0.8,0.18,0.68,1.45,3.58,1.85,1.4,1.02,0.0,0.0,3,137,45.666666666666664,60.64,20.213333333333335,21.9,7.3,3.3,1.0999999999999999,5.32,1.7733333333333334,8.620000000000001,2.8733333333333335,3.55,1.1833333333333333,2.6799999999999997,0.8933333333333332,1.08,0.36000000000000004,4.32,1.4400000000000002,5.34,1.78,17.01,5.670000000000001,8.1,2.6999999999999997,7.57,2.5233333333333334,5.68,1.8933333333333333,0.05,0.016666666666666666,0.01,0.0033333333333333335
14383,AUGMOST01,1996,Stacey,Augmon,TOT,N,60,15.7,4.65,0.78,1.52,2.3,0.93,0.7,0.28,1.07,1.45,3.67,1.75,1.62,1.15,0.0,0.0,4,197,49.25,76.34,19.085,26.55,6.6375,4.08,1.02,6.84,1.71,10.92,2.73,4.48,1.12,3.38,0.845,1.36,0.34,5.390000000000001,1.3475000000000001,6.79,1.6975,20.68,5.17,9.85,2.4625,9.19,2.2975,6.83,1.7075,0.05,0.0125,0.01,0.0025
14384,AUSTIIS01,1996,Isaac,Austin,MIA,N,82,22.94,9.66,1.66,4.17,5.83,1.23,0.55,0.52,1.96,2.98,7.79,3.91,2.76,1.83,0.04,0.0,1,82,82.0,22.94,22.94,9.66,9.66,1.66,1.66,4.17,4.17,5.83,5.83,1.23,1.23,0.55,0.55,0.52,0.52,1.96,1.96,2.98,2.98,7.79,7.79,3.91,3.91,2.76,2.76,1.83,1.83,0.04,0.04,0.0,0.0
14378,ASKEWVI01,1996,Vincent,Askew,IND,N,41,20.05,5.68,0.61,1.78,2.39,2.2,0.41,0.15,1.02,2.98,4.46,1.93,2.1,1.66,0.59,0.17,3,153,51.0,64.53999999999999,21.513333333333332,19.7,6.566666666666666,2.13,0.71,5.7,1.9000000000000001,7.83,2.61,6.65,2.216666666666667,1.49,0.49666666666666665,0.51,0.17,3.48,1.16,8.42,2.8066666666666666,15.11,5.036666666666666,6.93,2.31,6.51,2.17,5.1,1.7,2.4,0.7999999999999999,0.75,0.25
14385,BAKERVI01,1996,Vin,Baker,MIL,N,78,40.5,20.99,3.42,6.88,10.31,2.71,1.04,1.44,3.14,3.53,16.04,8.1,6.68,4.59,0.69,0.19,2,160,80.0,80.97999999999999,40.489999999999995,42.08,21.04,6.63,3.315,13.530000000000001,6.765000000000001,20.16,10.08,5.3,2.65,1.87,0.935,2.5300000000000002,1.2650000000000001,5.77,2.885,6.85,3.425,33.47,16.735,16.619999999999997,8.309999999999999,12.52,6.26,8.5,4.25,1.2799999999999998,0.6399999999999999,0.31,0.155
14387,BARRODA01,1996,Dana,Barros,BOS,N,24,29.5,12.5,0.21,1.79,2.0,3.38,1.08,0.25,1.62,1.42,10.54,4.58,1.79,1.54,4.38,1.79,2,104,52.0,58.6,29.3,25.48,12.74,0.47,0.235,3.93,1.965,4.4,2.2,7.199999999999999,3.5999999999999996,1.8,0.9,0.29,0.145,3.12,1.56,2.87,1.435,20.6,10.3,9.32,4.66,3.63,1.815,3.16,1.58,8.98,4.49,3.67,1.835
14388,BARRYBR01,1996,Brent,Barry,LAC,N,59,18.54,7.49,0.51,1.36,1.86,2.61,0.86,0.25,1.29,1.49,6.42,2.63,1.58,1.29,2.93,0.95,2,138,69.0,42.57,21.285,17.62,8.81,0.99,0.495,3.01,1.505,3.99,1.995,5.52,2.76,2.06,1.03,0.53,0.265,2.81,1.405,3.9699999999999998,1.9849999999999999,13.98,6.99,6.21,3.105,3.31,1.655,2.7,1.35,6.68,3.34,2.51,1.255
